Name,Move,Move_points
Carvanha,super-fang,
Carvanha,substitute,
Carvanha,thief,60
Carvanha,snore,50
Carvanha,spite,
Carvanha,protect,
Carvanha,scary-face,
Carvanha,mud-slap,20
Carvanha,destiny-bond,
Carvanha,icy-wind,55
Carvanha,endure,
Carvanha,swagger,
Carvanha,fury-cutter,40
Carvanha,attract,
Carvanha,sleep-talk,
Carvanha,return,
Carvanha,frustration,
Carvanha,hidden-power,60
Carvanha,rain-dance,
Carvanha,crunch,80
Carvanha,ancient-power,60
Carvanha,whirlpool,35
Carvanha,uproar,90
Carvanha,hail,
Carvanha,torment,
Carvanha,facade,70
Carvanha,taunt,
Carvanha,secret-power,70
Carvanha,dive,80
Carvanha,poison-fang,50
Carvanha,bounce,85
Carvanha,water-pulse,60
Carvanha,brine,65
Carvanha,natural-gift,
Carvanha,payback,50
Carvanha,assurance,60
Carvanha,dark-pulse,80
Carvanha,ice-fang,65
Carvanha,zen-headbutt,80
Carvanha,captivate,
Carvanha,aqua-jet,40
Carvanha,round,60
Carvanha,scald,80
Carvanha,retaliate,70
Carvanha,snarl,55
Carvanha,confide,
Carvanha,psychic-fangs,85
Sharpedo,double-edge,120
Sharpedo,leer,
Sharpedo,bite,60
Sharpedo,roar,
Sharpedo,surf,90
Sharpedo,ice-beam,90
Sharpedo,blizzard,110
Sharpedo,hyper-beam,150
Sharpedo,strength,80
Sharpedo,earthquake,100
Sharpedo,toxic,
Sharpedo,agility,
Sharpedo,rage,20
Sharpedo,mimic,
Sharpedo,screech,
Sharpedo,double-team,
Sharpedo,focus-energy,
Sharpedo,waterfall,80
Sharpedo,swift,60
Sharpedo,skull-bash,130
Sharpedo,rest,
Sharpedo,super-fang,
Sharpedo,slash,70
Sharpedo,substitute,
Sharpedo,thief,60
Sharpedo,snore,50
Sharpedo,spite,
Sharpedo,protect,
Sharpedo,scary-face,
Sharpedo,mud-slap,20
Sharpedo,icy-wind,55
Sharpedo,endure,
Sharpedo,swagger,
Sharpedo,fury-cutter,40
Sharpedo,attract,
Sharpedo,sleep-talk,
Sharpedo,return,
Sharpedo,frustration,
Sharpedo,hidden-power,60
Sharpedo,rain-dance,
Sharpedo,crunch,80
Sharpedo,ancient-power,60
Sharpedo,rock-smash,40
Sharpedo,whirlpool,35
Sharpedo,uproar,90
Sharpedo,hail,
Sharpedo,torment,
Sharpedo,facade,70
Sharpedo,taunt,
Sharpedo,secret-power,70
Sharpedo,dive,80
Sharpedo,poison-fang,50
Sharpedo,rock-tomb,60
Sharpedo,bounce,85
Sharpedo,water-pulse,60
Sharpedo,brine,65
Sharpedo,natural-gift,
Sharpedo,feint,30
Sharpedo,payback,50
Sharpedo,assurance,60
Sharpedo,poison-jab,80
Sharpedo,dark-pulse,80
Sharpedo,night-slash,70
Sharpedo,giga-impact,150
Sharpedo,avalanche,60
Sharpedo,ice-fang,65
Sharpedo,zen-headbutt,80
Sharpedo,captivate,
Sharpedo,aqua-jet,40
Sharpedo,round,60
Sharpedo,scald,80
Sharpedo,retaliate,70
Sharpedo,bulldoze,60
Sharpedo,snarl,55
Sharpedo,confide,
Wailmer,headbutt,70
Wailmer,body-slam,85
Wailmer,thrash,120
Wailmer,double-edge,120
Wailmer,growl,
Wailmer,roar,
Wailmer,mist,
Wailmer,water-gun,40
Wailmer,hydro-pump,110
Wailmer,surf,90
Wailmer,ice-beam,90
Wailmer,blizzard,110
Wailmer,strength,80
Wailmer,earthquake,100
Wailmer,fissure,
Wailmer,toxic,
Wailmer,mimic,
Wailmer,double-team,
Wailmer,defense-curl,
Wailmer,self-destruct,200
Wailmer,waterfall,80
Wailmer,amnesia,
Wailmer,splash,
Wailmer,rest,
Wailmer,substitute,
Wailmer,snore,50
Wailmer,curse,
Wailmer,protect,
Wailmer,icy-wind,55
Wailmer,endure,
Wailmer,rollout,30
Wailmer,swagger,
Wailmer,attract,
Wailmer,sleep-talk,
Wailmer,return,
Wailmer,frustration,
Wailmer,hidden-power,60
Wailmer,rain-dance,
Wailmer,rock-smash,40
Wailmer,whirlpool,35
Wailmer,hail,
Wailmer,facade,70
Wailmer,secret-power,70
Wailmer,dive,80
Wailmer,hyper-voice,90
Wailmer,astonish,30
Wailmer,rock-tomb,60
Wailmer,tickle,
Wailmer,water-spout,150
Wailmer,bounce,85
Wailmer,water-pulse,60
Wailmer,brine,65
Wailmer,natural-gift,
Wailmer,aqua-ring,
Wailmer,avalanche,60
Wailmer,zen-headbutt,80
Wailmer,captivate,
Wailmer,heavy-slam,
Wailmer,soak,
Wailmer,round,60
Wailmer,echoed-voice,40
Wailmer,clear-smog,50
Wailmer,scald,80
Wailmer,bulldoze,60
Wailmer,confide,
Wailord,headbutt,70
Wailord,body-slam,85
Wailord,double-edge,120
Wailord,growl,
Wailord,roar,
Wailord,mist,
Wailord,water-gun,40
Wailord,hydro-pump,110
Wailord,surf,90
Wailord,ice-beam,90
Wailord,blizzard,110
Wailord,hyper-beam,150
Wailord,strength,80
Wailord,earthquake,100
Wailord,toxic,
Wailord,mimic,
Wailord,double-team,
Wailord,defense-curl,
Wailord,self-destruct,200
Wailord,waterfall,80
Wailord,amnesia,
Wailord,splash,
Wailord,rest,
Wailord,substitute,
Wailord,snore,50
Wailord,protect,
Wailord,icy-wind,55
Wailord,endure,
Wailord,rollout,30
Wailord,swagger,
Wailord,attract,
Wailord,sleep-talk,
Wailord,return,
Wailord,frustration,
Wailord,hidden-power,60
Wailord,rain-dance,
Wailord,rock-smash,40
Wailord,whirlpool,35
Wailord,hail,
Wailord,facade,70
Wailord,secret-power,70
Wailord,dive,80
Wailord,hyper-voice,90
Wailord,astonish,30
Wailord,rock-tomb,60
Wailord,water-spout,150
Wailord,block,
Wailord,bounce,85
Wailord,water-pulse,60
Wailord,brine,65
Wailord,natural-gift,
Wailord,giga-impact,150
Wailord,avalanche,60
Wailord,zen-headbutt,80
Wailord,iron-head,80
Wailord,captivate,
Wailord,heavy-slam,
Wailord,soak,
Wailord,round,60
Wailord,echoed-voice,40
Wailord,scald,80
Wailord,bulldoze,60
Wailord,noble-roar,
Wailord,confide,
Numel,stomp,65
Numel,headbutt,70
Numel,tackle,40
Numel,body-slam,85
Numel,take-down,90
Numel,double-edge,120
Numel,growl,
Numel,ember,40
Numel,flamethrower,90
Numel,strength,80
Numel,growth,
Numel,earthquake,100
Numel,dig,80
Numel,toxic,
Numel,mimic,
Numel,double-team,
Numel,defense-curl,
Numel,focus-energy,
Numel,fire-blast,110
Numel,amnesia,
Numel,rest,
Numel,rock-slide,75
Numel,substitute,
Numel,snore,50
Numel,curse,
Numel,protect,
Numel,scary-face,
Numel,mud-slap,20
Numel,sandstorm,
Numel,endure,
Numel,rollout,30
Numel,swagger,
Numel,attract,
Numel,sleep-talk,
Numel,return,
Numel,frustration,
Numel,magnitude,
Numel,hidden-power,60
Numel,sunny-day,
Numel,ancient-power,60
Numel,rock-smash,40
Numel,stockpile,
Numel,spit-up,
Numel,swallow,
Numel,heat-wave,95
Numel,will-o-wisp,
Numel,facade,70
Numel,nature-power,
Numel,yawn,
Numel,secret-power,70
Numel,overheat,130
Numel,rock-tomb,60
Numel,howl,
Numel,natural-gift,
Numel,earth-power,90
Numel,mud-bomb,65
Numel,lava-plume,80
Numel,iron-head,80
Numel,captivate,
Numel,stealth-rock,
Numel,flame-burst,70
Numel,heavy-slam,
Numel,flame-charge,50
Numel,after-you,
Numel,round,60
Numel,echoed-voice,40
Numel,incinerate,60
Numel,bulldoze,60
Numel,confide,
Camerupt,headbutt,70
Camerupt,tackle,40
Camerupt,body-slam,85
Camerupt,take-down,90
Camerupt,double-edge,120
Camerupt,growl,
Camerupt,roar,
Camerupt,ember,40
Camerupt,flamethrower,90
Camerupt,hyper-beam,150
Camerupt,strength,80
Camerupt,solar-beam,120
Camerupt,earthquake,100
Camerupt,fissure,
Camerupt,dig,80
Camerupt,toxic,
Camerupt,mimic,
Camerupt,double-team,
Camerupt,defense-curl,
Camerupt,focus-energy,
Camerupt,self-destruct,200
Camerupt,fire-blast,110
Camerupt,amnesia,
Camerupt,explosion,250
Camerupt,rest,
Camerupt,rock-slide,75
Camerupt,substitute,
Camerupt,snore,50
Camerupt,curse,
Camerupt,protect,
Camerupt,mud-slap,20
Camerupt,sandstorm,
Camerupt,endure,
Camerupt,rollout,30
Camerupt,swagger,
Camerupt,attract,
Camerupt,sleep-talk,
Camerupt,return,
Camerupt,frustration,
Camerupt,magnitude,
Camerupt,hidden-power,60
Camerupt,sunny-day,
Camerupt,rock-smash,40
Camerupt,heat-wave,95
Camerupt,will-o-wisp,
Camerupt,facade,70
Camerupt,nature-power,
Camerupt,yawn,
Camerupt,eruption,150
Camerupt,secret-power,70
Camerupt,overheat,130
Camerupt,rock-tomb,60
Camerupt,natural-gift,
Camerupt,rock-polish,
Camerupt,earth-power,90
Camerupt,giga-impact,150
Camerupt,flash-cannon,80
Camerupt,lava-plume,80
Camerupt,iron-head,80
Camerupt,stone-edge,100
Camerupt,captivate,
Camerupt,stealth-rock,
Camerupt,flame-burst,70
Camerupt,flame-charge,50
Camerupt,after-you,
Camerupt,round,60
Camerupt,echoed-voice,40
Camerupt,incinerate,60
Camerupt,bulldoze,60
Camerupt,confide,
Torkoal,headbutt,70
Torkoal,body-slam,85
Torkoal,double-edge,120
Torkoal,ember,40
Torkoal,flamethrower,90
Torkoal,hyper-beam,150
Torkoal,strength,80
Torkoal,solar-beam,120
Torkoal,fire-spin,35
Torkoal,earthquake,100
Torkoal,fissure,
Torkoal,toxic,
Torkoal,mimic,
Torkoal,double-team,
Torkoal,smokescreen,
Torkoal,withdraw,
Torkoal,self-destruct,200
Torkoal,smog,30
Torkoal,fire-blast,110
Torkoal,skull-bash,130
Torkoal,amnesia,
Torkoal,explosion,250
Torkoal,rest,
Torkoal,rock-slide,75
Torkoal,substitute,
Torkoal,flame-wheel,60
Torkoal,snore,50
Torkoal,curse,
Torkoal,flail,
Torkoal,protect,
Torkoal,sludge-bomb,90
Torkoal,mud-slap,20
Torkoal,endure,
Torkoal,rollout,30
Torkoal,swagger,
Torkoal,attract,
Torkoal,sleep-talk,
Torkoal,return,
Torkoal,frustration,
Torkoal,rapid-spin,20
Torkoal,iron-tail,100
Torkoal,hidden-power,60
Torkoal,sunny-day,
Torkoal,rock-smash,40
Torkoal,heat-wave,95
Torkoal,will-o-wisp,
Torkoal,facade,70
Torkoal,nature-power,
Torkoal,superpower,120
Torkoal,yawn,
Torkoal,eruption,150
Torkoal,secret-power,70
Torkoal,overheat,130
Torkoal,rock-tomb,60
Torkoal,iron-defense,
Torkoal,gyro-ball,
Torkoal,natural-gift,
Torkoal,earth-power,90
Torkoal,giga-impact,150
Torkoal,lava-plume,80
Torkoal,stone-edge,100
Torkoal,captivate,
Torkoal,stealth-rock,
Torkoal,flame-burst,70
Torkoal,flame-charge,50
Torkoal,after-you,
Torkoal,round,60
Torkoal,clear-smog,50
Torkoal,shell-smash,
Torkoal,incinerate,60
Torkoal,inferno,100
Torkoal,bulldoze,60
Torkoal,confide,
Spoink,whirlwind,
Spoink,headbutt,70
Spoink,body-slam,85
Spoink,double-edge,120
Spoink,psybeam,65
Spoink,thunder-wave,
Spoink,toxic,
Spoink,psychic,90
Spoink,mimic,
Spoink,double-team,
Spoink,confuse-ray,
Spoink,light-screen,
Spoink,reflect,
Spoink,swift,60
Spoink,amnesia,
Spoink,dream-eater,100
Spoink,flash,
Spoink,psywave,
Spoink,splash,
Spoink,rest,
Spoink,substitute,
Spoink,thief,60
Spoink,snore,50
Spoink,protect,
Spoink,icy-wind,55
Spoink,endure,
Spoink,swagger,
Spoink,attract,
Spoink,sleep-talk,
Spoink,heal-bell,
Spoink,return,
Spoink,frustration,
Spoink,iron-tail,100
Spoink,hidden-power,60
Spoink,rain-dance,
Spoink,sunny-day,
Spoink,mirror-coat,
Spoink,psych-up,
Spoink,shadow-ball,80
Spoink,future-sight,120
Spoink,torment,
Spoink,facade,70
Spoink,taunt,
Spoink,trick,
Spoink,role-play,
Spoink,magic-coat,
Spoink,recycle,
Spoink,skill-swap,
Spoink,snatch,
Spoink,secret-power,70
Spoink,odor-sleuth,
Spoink,signal-beam,75
Spoink,extrasensory,80
Spoink,bounce,85
Spoink,covet,60
Spoink,calm-mind,
Spoink,shock-wave,60
Spoink,natural-gift,
Spoink,payback,50
Spoink,lucky-chant,
Spoink,power-gem,80
Spoink,zen-headbutt,80
Spoink,trick-room,
Spoink,captivate,
Spoink,grass-knot,
Spoink,charge-beam,50
Spoink,psyshock,80
Spoink,telekinesis,
Spoink,simple-beam,
Spoink,round,60
Spoink,confide,
Grumpig,mega-punch,80
Grumpig,fire-punch,75
Grumpig,ice-punch,75
Grumpig,thunder-punch,75
Grumpig,mega-kick,120
Grumpig,headbutt,70
Grumpig,body-slam,85
Grumpig,double-edge,120
Grumpig,psybeam,65
Grumpig,hyper-beam,150
Grumpig,counter,
Grumpig,seismic-toss,
Grumpig,thunder-wave,
Grumpig,toxic,
Grumpig,psychic,90
Grumpig,mimic,
Grumpig,double-team,
Grumpig,confuse-ray,
Grumpig,light-screen,
Grumpig,reflect,
Grumpig,swift,60
Grumpig,dream-eater,100
Grumpig,flash,
Grumpig,psywave,
Grumpig,splash,
Grumpig,rest,
Grumpig,substitute,
Grumpig,thief,60
Grumpig,snore,50
Grumpig,protect,
Grumpig,mud-slap,20
Grumpig,icy-wind,55
Grumpig,endure,
Grumpig,swagger,
Grumpig,attract,
Grumpig,sleep-talk,
Grumpig,heal-bell,
Grumpig,return,
Grumpig,frustration,
Grumpig,dynamic-punch,100
Grumpig,iron-tail,100
Grumpig,hidden-power,60
Grumpig,rain-dance,
Grumpig,sunny-day,
Grumpig,psych-up,
Grumpig,shadow-ball,80
Grumpig,torment,
Grumpig,facade,70
Grumpig,focus-punch,150
Grumpig,taunt,
Grumpig,trick,
Grumpig,role-play,
Grumpig,magic-coat,
Grumpig,recycle,
Grumpig,brick-break,75
Grumpig,skill-swap,
Grumpig,snatch,
Grumpig,secret-power,70
Grumpig,teeter-dance,
Grumpig,odor-sleuth,
Grumpig,signal-beam,75
Grumpig,bounce,85
Grumpig,covet,60
Grumpig,calm-mind,
Grumpig,shock-wave,60
Grumpig,natural-gift,
Grumpig,payback,50
Grumpig,fling,
Grumpig,power-gem,80
Grumpig,drain-punch,75
Grumpig,focus-blast,120
Grumpig,energy-ball,90
Grumpig,giga-impact,150
Grumpig,zen-headbutt,80
Grumpig,trick-room,
Grumpig,captivate,
Grumpig,grass-knot,
Grumpig,charge-beam,50
Grumpig,psyshock,80
Grumpig,telekinesis,
Grumpig,round,60
Grumpig,bulldoze,60
Grumpig,belch,120
Grumpig,confide,
Grumpig,power-up-punch,40
Spinda,mega-punch,80
Spinda,fire-punch,75
Spinda,ice-punch,75
Spinda,thunder-punch,75
Spinda,mega-kick,120
Spinda,headbutt,70
Spinda,tackle,40
Spinda,body-slam,85
Spinda,thrash,120
Spinda,double-edge,120
Spinda,disable,
Spinda,psybeam,65
Spinda,low-kick,
Spinda,counter,
Spinda,seismic-toss,
Spinda,strength,80
Spinda,dig,80
Spinda,toxic,
Spinda,psychic,90
Spinda,hypnosis,
Spinda,mimic,
Spinda,double-team,
Spinda,defense-curl,
Spinda,metronome,
Spinda,swift,60
Spinda,dream-eater,100
Spinda,dizzy-punch,70
Spinda,flash,
Spinda,rest,
Spinda,rock-slide,75
Spinda,substitute,
Spinda,thief,60
Spinda,nightmare,
Spinda,snore,50
Spinda,flail,
Spinda,protect,
Spinda,feint-attack,60
Spinda,mud-slap,20
Spinda,icy-wind,55
Spinda,endure,
Spinda,rollout,30
Spinda,swagger,
Spinda,attract,
Spinda,sleep-talk,
Spinda,return,
Spinda,frustration,
Spinda,safeguard,
Spinda,dynamic-punch,100
Spinda,baton-pass,
Spinda,encore,
Spinda,rapid-spin,20
Spinda,hidden-power,60
Spinda,rain-dance,
Spinda,sunny-day,
Spinda,psych-up,
Spinda,shadow-ball,80
Spinda,rock-smash,40
Spinda,fake-out,40
Spinda,uproar,90
Spinda,facade,70
Spinda,focus-punch,150
Spinda,smelling-salts,70
Spinda,helping-hand,
Spinda,trick,
Spinda,role-play,
Spinda,wish,
Spinda,assist,
Spinda,recycle,
Spinda,brick-break,75
Spinda,skill-swap,
Spinda,snatch,
Spinda,secret-power,70
Spinda,teeter-dance,
Spinda,hyper-voice,90
Spinda,fake-tears,
Spinda,rock-tomb,60
Spinda,covet,60
Spinda,calm-mind,
Spinda,shock-wave,60
Spinda,water-pulse,60
Spinda,natural-gift,
Spinda,fling,
Spinda,psycho-shift,
Spinda,copycat,
Spinda,last-resort,140
Spinda,sucker-punch,70
Spinda,drain-punch,75
Spinda,psycho-cut,70
Spinda,zen-headbutt,80
Spinda,trick-room,
Spinda,captivate,
Spinda,guard-split,
Spinda,round,60
Spinda,retaliate,70
Spinda,work-up,
Spinda,wild-charge,90
Spinda,confide,
Spinda,power-up-punch,40
Spinda,spotlight,
Trapinch,gust,40
Trapinch,sand-attack,
Trapinch,headbutt,70
Trapinch,body-slam,85
Trapinch,double-edge,120
Trapinch,bite,60
Trapinch,hyper-beam,150
Trapinch,strength,80
Trapinch,solar-beam,120
Trapinch,earthquake,100
Trapinch,fissure,
Trapinch,dig,80
Trapinch,toxic,
Trapinch,quick-attack,40
Trapinch,mimic,
Trapinch,double-team,
Trapinch,focus-energy,
Trapinch,bide,
Trapinch,rest,
Trapinch,rock-slide,75
Trapinch,substitute,
Trapinch,snore,50
Trapinch,flail,
Trapinch,protect,
Trapinch,feint-attack,60
Trapinch,mud-slap,20
Trapinch,sandstorm,
Trapinch,giga-drain,75
Trapinch,endure,
Trapinch,swagger,
Trapinch,fury-cutter,40
Trapinch,attract,
Trapinch,sleep-talk,
Trapinch,return,
Trapinch,frustration,
Trapinch,hidden-power,60
Trapinch,sunny-day,
Trapinch,crunch,80
Trapinch,rock-smash,40
Trapinch,facade,70
Trapinch,superpower,120
Trapinch,secret-power,70
Trapinch,rock-tomb,60
Trapinch,signal-beam,75
Trapinch,sand-tomb,35
Trapinch,mud-shot,55
Trapinch,natural-gift,
Trapinch,feint,30
Trapinch,earth-power,90
Trapinch,captivate,
Trapinch,bug-bite,60
Trapinch,round,60
Trapinch,struggle-bug,50
Trapinch,bulldoze,60
Trapinch,confide,
Vibrava,fly,90
Vibrava,sand-attack,
Vibrava,headbutt,70
Vibrava,body-slam,85
Vibrava,double-edge,120
Vibrava,bite,60
Vibrava,supersonic,
Vibrava,sonic-boom,
Vibrava,hyper-beam,150
Vibrava,strength,80
Vibrava,solar-beam,120
Vibrava,earthquake,100
Vibrava,dig,80
Vibrava,toxic,
Vibrava,mimic,
Vibrava,screech,
Vibrava,double-team,
Vibrava,bide,
Vibrava,swift,60
Vibrava,rest,
Vibrava,rock-slide,75
Vibrava,substitute,
Vibrava,snore,50
Vibrava,protect,
Vibrava,feint-attack,60
Vibrava,mud-slap,20
Vibrava,outrage,120
Vibrava,sandstorm,
Vibrava,giga-drain,75
Vibrava,endure,
Vibrava,swagger,
Vibrava,fury-cutter,40
Vibrava,steel-wing,70
Vibrava,attract,
Vibrava,sleep-talk,
Vibrava,return,
Vibrava,frustration,
Vibrava,dragon-breath,60
Vibrava,hidden-power,60
Vibrava,twister,40
Vibrava,sunny-day,
Vibrava,crunch,80
Vibrava,rock-smash,40
Vibrava,uproar,90
Vibrava,heat-wave,95
Vibrava,facade,70
Vibrava,superpower,120
Vibrava,secret-power,70
Vibrava,air-cutter,60
Vibrava,rock-tomb,60
Vibrava,silver-wind,60
Vibrava,signal-beam,75
Vibrava,sand-tomb,35
Vibrava,roost,
Vibrava,natural-gift,
Vibrava,tailwind,
Vibrava,u-turn,70
Vibrava,bug-buzz,90
Vibrava,dragon-pulse,85
Vibrava,earth-power,90
Vibrava,defog,
Vibrava,draco-meteor,130
Vibrava,captivate,
Vibrava,bug-bite,60
Vibrava,ominous-wind,60
Vibrava,round,60
Vibrava,struggle-bug,50
Vibrava,bulldoze,60
Vibrava,boomburst,140
Vibrava,confide,
Flygon,fire-punch,75
Flygon,thunder-punch,75
Flygon,fly,90
Flygon,sand-attack,
Flygon,headbutt,70
Flygon,body-slam,85
Flygon,double-edge,120
Flygon,bite,60
Flygon,supersonic,
Flygon,sonic-boom,
Flygon,flamethrower,90
Flygon,hyper-beam,150
Flygon,strength,80
Flygon,solar-beam,120
Flygon,earthquake,100
Flygon,dig,80
Flygon,toxic,
Flygon,mimic,
Flygon,screech,
Flygon,double-team,
Flygon,bide,
Flygon,fire-blast,110
Flygon,swift,60
Flygon,rest,
Flygon,rock-slide,75
Flygon,substitute,
Flygon,snore,50
Flygon,protect,
Flygon,feint-attack,60
Flygon,mud-slap,20
Flygon,outrage,120
Flygon,sandstorm,
Flygon,giga-drain,75
Flygon,endure,
Flygon,swagger,
Flygon,fury-cutter,40
Flygon,steel-wing,70
Flygon,attract,
Flygon,sleep-talk,
Flygon,return,
Flygon,frustration,
Flygon,dragon-breath,60
Flygon,iron-tail,100
Flygon,hidden-power,60
Flygon,twister,40
Flygon,sunny-day,
Flygon,crunch,80
Flygon,rock-smash,40
Flygon,uproar,90
Flygon,heat-wave,95
Flygon,facade,70
Flygon,superpower,120
Flygon,secret-power,70
Flygon,air-cutter,60
Flygon,rock-tomb,60
Flygon,silver-wind,60
Flygon,signal-beam,75
Flygon,sand-tomb,35
Flygon,aerial-ace,60
Flygon,dragon-claw,80
Flygon,dragon-dance,
Flygon,roost,
Flygon,natural-gift,
Flygon,tailwind,
Flygon,u-turn,70
Flygon,dragon-pulse,85
Flygon,dragon-rush,100
Flygon,earth-power,90
Flygon,giga-impact,150
Flygon,defog,
Flygon,draco-meteor,130
Flygon,stone-edge,100
Flygon,captivate,
Flygon,bug-bite,60
Flygon,ominous-wind,60
Flygon,hone-claws,
Flygon,round,60
Flygon,incinerate,60
Flygon,struggle-bug,50
Flygon,bulldoze,60
Flygon,dragon-tail,60
Flygon,confide,
Flygon,power-up-punch,40
Flygon,brutal-swing,60
Cacnea,mega-punch,80
Cacnea,thunder-punch,75
Cacnea,swords-dance,
Cacnea,cut,50
Cacnea,sand-attack,
Cacnea,headbutt,70
Cacnea,body-slam,85
Cacnea,double-edge,120
Cacnea,poison-sting,15
Cacnea,pin-missile,25
Cacnea,leer,
Cacnea,disable,
Cacnea,acid,40
Cacnea,low-kick,
Cacnea,counter,
Cacnea,seismic-toss,
Cacnea,absorb,20
Cacnea,leech-seed,
Cacnea,growth,
Cacnea,solar-beam,120
Cacnea,toxic,
Cacnea,mimic,
Cacnea,double-team,
Cacnea,flash,
Cacnea,rest,
Cacnea,substitute,
Cacnea,snore,50
Cacnea,cotton-spore,
Cacnea,spite,
Cacnea,protect,
Cacnea,feint-attack,60
Cacnea,mud-slap,20
Cacnea,spikes,
Cacnea,destiny-bond,
Cacnea,sandstorm,
Cacnea,giga-drain,75
Cacnea,endure,
Cacnea,swagger,
Cacnea,fury-cutter,40
Cacnea,attract,
Cacnea,sleep-talk,
Cacnea,return,
Cacnea,frustration,
Cacnea,dynamic-punch,100
Cacnea,synthesis,
Cacnea,hidden-power,60
Cacnea,sunny-day,
Cacnea,facade,70
Cacnea,focus-punch,150
Cacnea,smelling-salts,70
Cacnea,nature-power,
Cacnea,role-play,
Cacnea,ingrain,
Cacnea,brick-break,75
Cacnea,secret-power,70
Cacnea,teeter-dance,
Cacnea,needle-arm,60
Cacnea,grass-whistle,
Cacnea,bullet-seed,25
Cacnea,block,
Cacnea,magical-leaf,60
Cacnea,natural-gift,
Cacnea,payback,50
Cacnea,fling,
Cacnea,worry-seed,
Cacnea,sucker-punch,70
Cacnea,poison-jab,80
Cacnea,dark-pulse,80
Cacnea,seed-bomb,80
Cacnea,drain-punch,75
Cacnea,energy-ball,90
Cacnea,switcheroo,
Cacnea,nasty-plot,
Cacnea,captivate,
Cacnea,grass-knot,
Cacnea,venoshock,65
Cacnea,round,60
Cacnea,belch,120
Cacnea,rototiller,
Cacnea,fell-stinger,50
Cacnea,confide,
Cacnea,power-up-punch,40
Cacturne,mega-punch,80
Cacturne,thunder-punch,75
Cacturne,swords-dance,
Cacturne,cut,50
Cacturne,mega-kick,120
Cacturne,sand-attack,
Cacturne,headbutt,70
Cacturne,body-slam,85
Cacturne,double-edge,120
Cacturne,poison-sting,15
Cacturne,pin-missile,25
Cacturne,leer,
Cacturne,hyper-beam,150
Cacturne,low-kick,
Cacturne,counter,
Cacturne,seismic-toss,
Cacturne,strength,80
Cacturne,absorb,20
Cacturne,leech-seed,
Cacturne,growth,
Cacturne,solar-beam,120
Cacturne,toxic,
Cacturne,mimic,
Cacturne,double-team,
Cacturne,flash,
Cacturne,rest,
Cacturne,substitute,
Cacturne,snore,50
Cacturne,cotton-spore,
Cacturne,spite,
Cacturne,protect,
Cacturne,feint-attack,60
Cacturne,mud-slap,20
Cacturne,spikes,
Cacturne,destiny-bond,
Cacturne,sandstorm,
Cacturne,giga-drain,75
Cacturne,endure,
Cacturne,swagger,
Cacturne,fury-cutter,40
Cacturne,attract,
Cacturne,sleep-talk,
Cacturne,return,
Cacturne,frustration,
Cacturne,dynamic-punch,100
Cacturne,synthesis,
Cacturne,hidden-power,60
Cacturne,sunny-day,
Cacturne,facade,70
Cacturne,focus-punch,150
Cacturne,nature-power,
Cacturne,role-play,
Cacturne,ingrain,
Cacturne,superpower,120
Cacturne,revenge,60
Cacturne,brick-break,75
Cacturne,secret-power,70
Cacturne,needle-arm,60
Cacturne,bullet-seed,25
Cacturne,block,
Cacturne,natural-gift,
Cacturne,payback,50
Cacturne,embargo,
Cacturne,fling,
Cacturne,worry-seed,
Cacturne,sucker-punch,70
